,ID,Date,Cases,Cases_New,Type
11950027,IT,2022-10-19,542792.0,-415.0,Active
11950053,IT,2022-10-20,534676.0,-8116.0,Active
11950079,IT,2022-10-21,528150.0,-6526.0,Active
11950105,IT,2022-10-22,523696.0,-4454.0,Active
11950131,IT,2022-10-23,519797.0,-3899.0,Active
11950157,IT,2022-10-24,508440.0,-11357.0,Active
11950183,IT,2022-10-25,499999.0,-8441.0,Active
11950209,IT,2022-10-26,498269.0,-1730.0,Active
11950235,IT,2022-10-27,484241.0,-14028.0,Active
11950261,IT,2022-10-28,475906.0,-8335.0,Active
11950287,IT,2022-10-29,467205.0,-8701.0,Active
11950313,IT,2022-10-30,460563.0,-6642.0,Active
11950339,IT,2022-10-31,451094.0,-9469.0,Active
11950365,IT,2022-11-01,441425.0,-9669.0,Active
11950391,IT,2022-11-02,434581.0,-6844.0,Active
11950417,IT,2022-11-03,425111.0,-9470.0,Active
11950443,IT,2022-11-04,422691.0,-2420.0,Active
11950469,IT,2022-11-05,419380.0,-3311.0,Active
11950495,IT,2022-11-06,420746.0,1366.0,Active
11950521,IT,2022-11-07,414942.0,-5804.0,Active
11950547,IT,2022-11-08,415812.0,870.0,Active
11950573,IT,2022-11-09,416727.0,915.0,Active
11950599,IT,2022-11-10,418554.0,1827.0,Active
11950625,IT,2022-11-11,418986.0,432.0,Active
11950651,IT,2022-11-12,422641.0,3655.0,Active
11950677,IT,2022-11-13,427520.0,4879.0,Active
11950703,IT,2022-11-14,423962.0,-3558.0,Active
11950729,IT,2022-11-15,437933.0,13971.0,Active
11950755,IT,2022-11-16,445577.0,7644.0,Active
11950781,IT,2022-11-17,452895.0,7318.0,Active
11950807,IT,2022-11-18,463533.0,10638.0,Active
11950833,IT,2022-11-19,470933.0,7400.0,Active
11950859,IT,2022-11-20,476968.0,6035.0,Active
11950885,IT,2022-11-21,469610.0,-7358.0,Active
11950911,IT,2022-11-22,481661.0,12051.0,Active
11950937,IT,2022-11-23,485641.0,3980.0,Active
11950963,IT,2022-11-24,492457.0,6816.0,Active
11950989,IT,2022-11-25,495052.0,2595.0,Active
11951015,IT,2022-11-26,498247.0,3195.0,Active
11951041,IT,2022-11-27,498053.0,-194.0,Active
11951067,IT,2022-11-28,489978.0,-8075.0,Active
11951093,IT,2022-11-29,500676.0,10698.0,Active
11951119,IT,2022-11-30,502827.0,2151.0,Active
11951145,IT,2022-12-01,507169.0,4342.0,Active
11951171,IT,2022-12-02,513877.0,6708.0,Active
11951197,IT,2022-12-03,518580.0,4703.0,Active
11951223,IT,2022-12-04,519466.0,886.0,Active
11951249,IT,2022-12-05,512751.0,-6715.0,Active
11951275,IT,2022-12-06,518826.0,6075.0,Active
11951301,IT,2022-12-07,520005.0,1179.0,Active
11951327,IT,2022-12-08,523075.0,3070.0,Active
11951353,IT,2022-12-09,517298.0,-5777.0,Active
11951379,IT,2022-12-10,512026.0,-5272.0,Active
11951405,IT,2022-12-11,512309.0,283.0,Active
11951431,IT,2022-12-12,503753.0,-8556.0,Active
11951457,IT,2022-12-13,498712.0,-5041.0,Active
11951483,IT,2022-12-14,493324.0,-5388.0,Active
11951509,IT,2022-12-15,485654.0,-7670.0,Active
11951535,IT,2022-12-16,482379.0,-3275.0,Active
11951561,IT,2022-12-17,478781.0,-3598.0,Active
11951587,IT,2022-12-18,475730.0,-3051.0,Active
11951613,IT,2022-12-19,463982.0,-11748.0,Active
11951639,IT,2022-12-20,455909.0,-8073.0,Active
11951665,IT,2022-12-21,449271.0,-6638.0,Active
11951691,IT,2022-12-22,436465.0,-12806.0,Active
11951717,IT,2022-12-23,431483.0,-4982.0,Active
11951743,IT,2022-12-24,429449.0,-2034.0,Active
11951769,IT,2022-12-25,426882.0,-2567.0,Active
11951795,IT,2022-12-26,423110.0,-3772.0,Active
11951821,IT,2022-12-27,417812.0,-5298.0,Active
11951847,IT,2022-12-28,416013.0,-1799.0,Active
11951873,IT,2022-12-29,417661.0,1648.0,Active
11951899,IT,2022-12-30,419249.0,1588.0,Active
11951925,IT,2022-12-31,423829.0,4580.0,Active
11951951,IT,2023-01-01,427798.0,3969.0,Active
11951977,IT,2023-01-02,422705.0,-5093.0,Active
11952003,IT,2023-01-03,425161.0,2456.0,Active
11952029,IT,2023-01-04,422141.0,-3020.0,Active
11952055,IT,2023-01-05,406182.0,-15959.0,Active
11952081,IT,2023-01-06,389035.0,-17147.0,Active
11952107,IT,2023-01-07,385963.0,-3072.0,Active
11952133,IT,2023-01-08,383443.0,-2520.0,Active
11952159,IT,2023-01-09,374984.0,-8459.0,Active
11952185,IT,2023-01-10,372767.0,-2217.0,Active
11952211,IT,2023-01-11,361348.0,-11419.0,Active
11952237,IT,2023-01-12,353643.0,-7705.0,Active
11952263,IT,2023-01-13,346760.0,-6883.0,Active
11952289,IT,2023-01-14,336591.0,-10169.0,Active
11952315,IT,2023-01-15,329518.0,-7073.0,Active
11952341,IT,2023-01-16,320773.0,-8745.0,Active
11952367,IT,2023-01-17,313418.0,-7355.0,Active
11952393,IT,2023-01-18,307855.0,-5563.0,Active
11952419,IT,2023-01-19,300050.0,-7805.0,Active
11952445,IT,2023-01-20,296249.0,-3801.0,Active
11952471,IT,2023-01-21,292579.0,-3670.0,Active
11952497,IT,2023-01-22,287220.0,-5359.0,Active
11952523,IT,2023-01-23,281237.0,-5983.0,Active
11952549,IT,2023-01-24,276247.0,-4990.0,Active
11952575,IT,2023-01-25,270864.0,-5383.0,Active
11952601,IT,2023-01-26,251970.0,-18894.0,Active
11952627,IT,2023-01-27,247840.0,-4130.0,Active
11952653,IT,2023-01-28,246608.0,-1232.0,Active
11952679,IT,2023-01-29,242432.0,-4176.0,Active
11952705,IT,2023-01-30,238065.0,-4367.0,Active
11952731,IT,2023-01-31,234807.0,-3258.0,Active
11952757,IT,2023-02-01,231025.0,-3782.0,Active
11952783,IT,2023-02-02,227985.0,-3040.0,Active
11952809,IT,2023-02-03,223961.0,-4024.0,Active
11952835,IT,2023-02-04,219446.0,-4515.0,Active
11952861,IT,2023-02-05,215670.0,-3776.0,Active
11952887,IT,2023-02-06,211203.0,-4467.0,Active
11952913,IT,2023-02-07,209950.0,-1253.0,Active
11952939,IT,2023-02-08,206197.0,-3753.0,Active
11952965,IT,2023-02-09,196058.0,-10139.0,Active
11952991,IT,2023-02-10,25331516.0,30622.0,Active
11953001,IT,2023-02-11,25331516.0,0.0,Active
11953011,IT,2023-02-12,25331516.0,0.0,Active
11953021,IT,2023-02-13,25331516.0,0.0,Active
11953031,IT,2023-02-14,25331516.0,0.0,Active
